order_year_month,market,order_region,order_country,shipping_mode,delivery_status,order_count,order_item_count,late_item_count,on_time_item_count,advance_shipping_item_count,canceled_item_count,late_delivery_rate,avg_real_shipping_days,avg_scheduled_shipping_days,avg_shipping_variance,total_sales,total_profit
2017-04,LATAM,Central America,El Salvador,First Class,Shipping canceled,2,3,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,429.36000060000003,-205.29999923000003
2016-03,Pacific Asia,Oceania,Nueva Zelanda,First Class,Shipping canceled,4,11,0.0,0.0,0.0,11.0,0.0,2.0,1.0,1.0,2172.1100157200003,405.519995726
2017-06,Europe,Northern Europe,Reino Unido,Same Day,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,592.5299987,95.4699974
2017-04,LATAM,South America,Venezuela,Second Class,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,3.0,2.0,1.0,868.2999953799999,203.06000136600002
2015-10,Pacific Asia,Southeast Asia,Vietnam,Second Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,668.2000064700001,-153.38998465600002
2017-01,Europe,Northern Europe,Estonia,First Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,185.9900055,-5.389999866
2017-01,Europe,Eastern Europe,Bielorrusia,Standard Class,Advance shipping,1,2,0.0,0.0,2.0,0.0,0.0,3.0,4.0,-1.0,383.9100037,71.87000084
2017-01,USCA,Canada,Canada,Second Class,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,846.1100235,319.48999783000005
2016-12,Pacific Asia,West Asia,Israel,First Class,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,971.38000874,94.52000753300001
2016-11,Africa,East Africa,Madagascar,Standard Class,Advance shipping,1,1,0.0,0.0,1.0,0.0,0.0,2.0,4.0,-2.0,179.9900055,86.40000153
2016-11,Africa,West Africa,Ghana,Standard Class,Shipping on time,2,4,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,699.8700028,87.82999992
2016-10,Pacific Asia,West Asia,Irak,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,3.0,4.0,-1.0,480.95000073999995,184.86999893
2016-08,Africa,East Africa,Zambia,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,732.79999918,216.51000023
2016-08,Africa,Central Africa,Angola,Second Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,5.6,2.0,3.6,962.7900086,150.760001149
2017-02,LATAM,Central America,El Salvador,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,96.95999908,32.77000046
2017-01,Europe,Northern Europe,Estonia,Second Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,167.9299927,47.02000046
2016-11,Europe,Eastern Europe,Rusia,Same Day,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,970.50000384,201.51000023
2016-11,Africa,West Africa,Mauritania,Second Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,927.41001516,212.62000274
2016-10,Pacific Asia,West Asia,Qatar,Standard Class,Advance shipping,1,4,0.0,0.0,4.0,0.0,0.0,3.0,4.0,-1.0,919.3700104,36.94000246
2016-09,Europe,Eastern Europe,Rumania,Second Class,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,577.4100113,-184.52999117000002
2017-02,LATAM,Central America,Nicaragua,Standard Class,Advance shipping,16,47,0.0,0.0,47.0,0.0,0.0,2.3191489361702127,4.0,-1.6808510638297873,8583.16015054,-130.03002529599996
2017-11,Europe,Northern Europe,Noruega,Standard Class,Late delivery,2,2,2.0,0.0,0.0,0.0,1.0,5.5,4.0,1.5,918.3500061,431.6699982
2017-03,LATAM,Caribbean,Barbados,Standard Class,Advance shipping,3,7,0.0,0.0,7.0,0.0,0.0,2.857142857142857,4.0,-1.1428571428571428,1498.8100471399998,-342.15999819
2016-09,Africa,East Africa,Kenia,Standard Class,Late delivery,4,8,8.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,1381.07002257,-328.33999889700004
2017-12,Pacific Asia,Southeast Asia,Malasia,First Class,Late delivery,4,4,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1048.1000061,-411.13998797000005
2017-03,LATAM,South America,Uruguay,First Class,Late delivery,2,4,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,699.7400056,223.55000021
2016-09,Africa,East Africa,Kenia,First Class,Late delivery,5,14,14.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3197.820038,-256.76999622200003
2017-08,Europe,Western Europe,Francia,Same Day,Late delivery,7,24,24.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5244.420047760001,-563.1800214900002
2017-01,Africa,Central Africa,Angola,Standard Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,662.960022,-1084.2900085
2016-11,Pacific Asia,West Asia,Yemen,Standard Class,Advance shipping,1,1,0.0,0.0,1.0,0.0,0.0,3.0,4.0,-1.0,120.8899994,58.02999878
2016-12,Africa,West Africa,Costa de Marfil,Second Class,Shipping on time,3,11,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,2546.30005646,-371.20999413199996
2016-02,Pacific Asia,Southeast Asia,Filipinas,Second Class,Shipping on time,3,6,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,1269.25001914,442.960001
2016-08,Africa,West Africa,Liberia,Standard Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,323.51000405999997,94.850000861
2017-05,LATAM,South America,Paraguay,Standard Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,571.0900116,-172.34000396
2016-03,Pacific Asia,Southeast Asia,Singapur,First Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,818.33000951,-200.46000623999998
2015-08,Europe,Western Europe,Suiza,First Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,783.0999947000001,-120.40000150999998
2017-09,Europe,Northern Europe,Irlanda,Standard Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,109.1900024,53.5
2016-09,Africa,West Africa,Senegal,Second Class,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,494.3300094,100.40000248
2016-12,Europe,Northern Europe,Estonia,Second Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,846.3400116,326.99000167
2016-11,Africa,West Africa,Mali,Standard Class,Advance shipping,1,3,0.0,0.0,3.0,0.0,0.0,2.0,4.0,-2.0,492.7000046,47.069999696
2017-01,LATAM,South America,Uruguay,Standard Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,546.7400055,7.370002749999998
2017-01,Africa,North Africa,Egipto,Standard Class,Shipping on time,3,6,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,1842.3700408999998,-597.38002406
2015-03,LATAM,Central America,Costa Rica,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,770.8600081799999,167.83999347000002
2015-03,LATAM,Central America,Guatemala,Same Day,Late delivery,2,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1067.8700257,135.039999961
2015-02,LATAM,South America,Venezuela,Standard Class,Advance shipping,8,26,0.0,0.0,26.0,0.0,0.0,2.076923076923077,4.0,-1.9230769230769231,5518.950054289999,1546.869980712
2017-09,Europe,Western Europe,Francia,Second Class,Shipping canceled,3,14,0.0,0.0,0.0,14.0,0.0,3.2142857142857144,2.0,1.2142857142857142,2492.20000448,760.9900068090001
2016-03,Pacific Asia,Oceania,Australia,First Class,Shipping canceled,4,17,0.0,0.0,0.0,17.0,0.0,2.0,1.0,1.0,3392.82006072,-135.590012547
2016-08,Africa,North Africa,Libia,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,555.8199958,129.190001494
2016-11,Africa,North Africa,Argelia,Standard Class,Shipping on time,4,14,0.0,14.0,0.0,0.0,0.0,4.0,4.0,0.0,2221.2400091800005,89.84998129999998
2017-10,Europe,Northern Europe,Noruega,Standard Class,Late delivery,5,5,5.0,0.0,0.0,0.0,1.0,5.6,4.0,1.6,1833.7700194000004,352.80999755999994
2015-01,LATAM,Caribbean,Martinica,Standard Class,Advance shipping,2,3,0.0,0.0,3.0,0.0,0.0,2.6666666666666665,4.0,-1.3333333333333333,921.8900147,202.98999788999998
2017-05,LATAM,South America,Colombia,Standard Class,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,6.0,4.0,2.0,370.47000886,-212.21000482399998
2017-11,Pacific Asia,South Asia,India,Standard Class,Shipping canceled,3,3,0.0,0.0,0.0,3.0,0.0,3.6666666666666665,4.0,-0.3333333333333333,1321.7099915,279.67999654
2015-04,LATAM,Caribbean,Trinidad y Tobago,Standard Class,Advance shipping,1,3,0.0,0.0,3.0,0.0,0.0,3.0,4.0,-1.0,633.8300018,289.42999655
2017-12,Pacific Asia,Eastern Asia,Hong Kong,Standard Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,161.8699951,46.61999893
2018-01,Pacific Asia,South Asia,India,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,246.1499939,-172.3099976
2017-07,Europe,Northern Europe,Irlanda,First Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,114.3899994,10.0699997
2017-01,Europe,Eastern Europe,Rusia,First Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,569.78999322,-55.33000280000002
2017-06,LATAM,South America,Argentina,Second Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,453.64000697999995,-23.960000991
2016-08,Africa,East Africa,Tanzania,First Class,Late delivery,2,7,7.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1578.8600311199998,341.589985837
2015-11,Pacific Asia,Southeast Asia,Malasia,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,431.20999900000004,162.32000351
2015-11,Pacific Asia,Southeast Asia,Tailandia,Same Day,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,239.9900055,-3.600000380000001
2017-07,Europe,Northern Europe,Irlanda,Standard Class,Advance shipping,1,4,0.0,0.0,4.0,0.0,0.0,2.0,4.0,-2.0,772.20000452,297.54999387199996
2017-06,Europe,Western Europe,Francia,First Class,Shipping canceled,2,8,0.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,1417.5499954799998,-35.12999773400001
2017-06,LATAM,Caribbean,Trinidad y Tobago,Second Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,3.5,2.0,1.5,1046.97998798,46.63999848000001
2017-04,LATAM,Caribbean,Trinidad y Tobago,Standard Class,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,5.0,4.0,1.0,113.52000046,34.389999386
2016-09,Africa,West Africa,Costa de Marfil,First Class,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,230.8899994,56.840001109999996
2015-02,LATAM,South America,Brasil,Standard Class,Shipping canceled,2,6,0.0,0.0,0.0,6.0,0.0,3.5,4.0,-0.5,1114.6200103,168.14000034
2016-07,USCA,US Center,Estados Unidos,First Class,Shipping canceled,3,9,0.0,0.0,0.0,9.0,0.0,2.0,1.0,1.0,1442.34003063,530.51999473
2016-08,Africa,North Africa,Egipto,Same Day,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,473.9599991,134.58000182
2015-01,LATAM,South America,Colombia,Same Day,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1062.8900337599998,-99.61000012000001
2016-01,Pacific Asia,Oceania,Australia,Same Day,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,793.0100098800001,219.30999776299996
2018-01,Pacific Asia,Southeast Asia,Indonesia,Same Day,Shipping canceled,2,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,249.01000595,26.88000012
2017-01,Africa,West Africa,Nigeria,Second Class,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,3.0,2.0,1.0,1209.77001186,276.30000401
2017-10,Europe,Northern Europe,Finlandia,Second Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,332.1000061,96.30999756
2015-09,Europe,Southern Europe,Grecia,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,6.0,2.0,4.0,127.3899994,54.77999878
2017-10,Europe,Southern Europe,Italia,Standard Class,Shipping canceled,4,4,0.0,0.0,0.0,4.0,0.0,3.5,4.0,-0.5,3323.9699935999997,112.190003408
2015-09,Europe,Northern Europe,Finlandia,Standard Class,Late delivery,2,4,4.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,502.52000806,129.73999977
2017-03,LATAM,South America,Colombia,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,595.6799926000001,226.60000515
2017-03,LATAM,South America,Uruguay,Standard Class,Advance shipping,1,3,0.0,0.0,3.0,0.0,0.0,3.0,4.0,-1.0,580.86000826,215.22999617
2016-02,Pacific Asia,Southeast Asia,Indonesia,Same Day,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,791.1100159,218.35000035
2015-04,LATAM,Central America,Nicaragua,Second Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,5.0,2.0,3.0,571.54000473,266.0799885
2015-09,Europe,Western Europe,Suiza,Second Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,48.5,15.18000031
2015-10,Europe,Western Europe,Suiza,Standard Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,412.86000060000003,171.86000252
2017-03,LATAM,Caribbean,Martinica,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,363.980011,116.4700012
2017-02,LATAM,Central America,Guatemala,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,377.980011,127.7600021
2015-08,Europe,Southern Europe,Portugal,Standard Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,293.9500122,144.0399933
2016-12,Africa,West Africa,Mauritania,Standard Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,114.3899994,53.75999832
2018-01,Pacific Asia,Eastern Asia,Hong Kong,Second Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,194.2400055,46.22999954
2015-07,Europe,Northern Europe,Dinamarca,Second Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,143.9400024,70.52999878
2017-01,Africa,North Africa,Marruecos,First Class,Late delivery,2,3,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1143.9400329999999,-120.23999406000001
2017-01,Europe,Southern Europe,Macedonia,Second Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,391.980011,54.88000107
2016-09,Europe,Eastern Europe,Ucrania,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,395.980011,166.3099976
2016-09,Europe,Eastern Europe,Rumania,First Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,712.4499893,188.120000843
2017-11,Pacific Asia,Eastern Asia,Corea del Sur,Same Day,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,290.1099854,-232.0899963
2016-12,Europe,Eastern Europe,Rusia,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,494.9500122,173.2299957
2015-03,LATAM,South America,Argentina,Standard Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,6.0,4.0,2.0,399.090004,91.090001106
2015-01,LATAM,South America,Paraguay,Standard Class,Advance shipping,1,2,0.0,0.0,2.0,0.0,0.0,3.0,4.0,-1.0,675.960022,-468.77996829999995
2015-11,Pacific Asia,South Asia,Sri Lanka,First Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,207.5,99.59999847
2017-04,LATAM,South America,Ecuador,Standard Class,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,412.1500092,197.77999114
2016-11,Africa,East Africa,Somalia,Same Day,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,295.97999958,55.4300003
2017-10,Europe,Northern Europe,Dinamarca,Standard Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,26.11000061,7.519999981
2015-03,LATAM,Central America,Nicaragua,Same Day,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,109.1800003,32.75
2015-04,LATAM,South America,Uruguay,First Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,143.18999862,0.420000076
2018-01,Pacific Asia,Southeast Asia,Indonesia,Standard Class,Advance shipping,56,56,0.0,0.0,56.0,0.0,0.0,2.482142857142857,4.0,-1.5178571428571428,7228.420036306,457.9399856590001
2018-01,Pacific Asia,Oceania,Australia,Standard Class,Shipping canceled,17,17,0.0,0.0,0.0,17.0,0.0,4.294117647058823,4.0,0.29411764705882354,2718.5400828920006,650.4100053340001
2018-01,Pacific Asia,Oceania,Australia,Second Class,Shipping canceled,8,8,0.0,0.0,0.0,8.0,0.0,3.875,2.0,1.875,909.1800212200001,217.92000252300002
2018-01,Pacific Asia,Eastern Asia,China,Standard Class,Shipping on time,30,30,0.0,30.0,0.0,0.0,0.0,4.0,4.0,0.0,3909.6099988620003,-56.280025729999984
2018-01,Pacific Asia,Southeast Asia,Singapur,Same Day,Late delivery,2,2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,593.230011,278.8500061
2015-04,LATAM,Central America,El Salvador,Second Class,Late delivery,22,58,58.0,0.0,0.0,0.0,1.0,4.396551724137931,2.0,2.396551724137931,11187.220123249997,2647.389994099
2016-04,USCA,West of USA,Estados Unidos,Standard Class,Shipping canceled,15,42,0.0,0.0,0.0,42.0,0.0,3.9761904761904763,4.0,-0.023809523809523808,8848.090097559996,1835.8900274359999
2016-09,Africa,East Africa,Madagascar,Standard Class,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,2.0,4.0,-2.0,865.0899963,-119.549999975
2016-09,Africa,East Africa,Zambia,Standard Class,Advance shipping,4,14,0.0,0.0,14.0,0.0,0.0,2.7142857142857144,4.0,-1.2857142857142858,2616.3300171,-45.22001122500006
2015-11,Pacific Asia,Eastern Asia,China,Standard Class,Advance shipping,77,219,0.0,0.0,219.0,0.0,0.0,2.4885844748858448,4.0,-1.5114155251141552,39618.480505639985,5447.2799788890015
2015-03,LATAM,Central America,Guatemala,Standard Class,Shipping on time,11,26,0.0,26.0,0.0,0.0,0.0,4.0,4.0,0.0,4661.64006805,162.600011503
2017-02,LATAM,South America,Brasil,Standard Class,Shipping on time,5,16,0.0,16.0,0.0,0.0,0.0,4.0,4.0,0.0,3018.8800354200007,-156.28999708699996
2018-01,Pacific Asia,Southeast Asia,Filipinas,Second Class,Shipping on time,4,4,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,480.67000579,-485.04997919000004
2015-07,Europe,Northern Europe,Reino Unido,Second Class,Shipping on time,10,27,0.0,27.0,0.0,0.0,0.0,2.0,2.0,0.0,4222.59002304,379.98997965
2016-06,USCA,South of  USA,Estados Unidos,Second Class,Late delivery,49,146,146.0,0.0,0.0,0.0,1.0,4.773972602739726,2.0,2.7739726027397262,24415.670164149986,3887.4299272220014
2015-01,LATAM,Caribbean,Jamaica,Standard Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,792.4900207999999,116.96000286
2015-11,Pacific Asia,Southeast Asia,Filipinas,Standard Class,Advance shipping,29,79,0.0,0.0,79.0,0.0,0.0,2.430379746835443,4.0,-1.5696202531645569,12899.660009349998,993.0599814210003
2017-01,Pacific Asia,West Asia,Yemen,Standard Class,Advance shipping,2,9,0.0,0.0,9.0,0.0,0.0,2.0,4.0,-2.0,1404.87000645,251.509995456
2015-07,Europe,Western Europe,Alemania,Standard Class,Late delivery,75,255,255.0,0.0,0.0,0.0,1.0,5.458823529411765,4.0,1.4588235294117646,46658.15067467002,5828.8199981780035
2017-11,Pacific Asia,Oceania,Australia,Standard Class,Advance shipping,80,80,0.0,0.0,80.0,0.0,0.0,2.4875,4.0,-1.5125,23104.07008295001,3225.569973692001
2015-11,Pacific Asia,Southeast Asia,Indonesia,Standard Class,Advance shipping,45,135,0.0,0.0,135.0,0.0,0.0,2.5555555555555554,4.0,-1.4444444444444444,26460.900442359973,4151.310012683002
2015-08,Europe,Western Europe,Alemania,Standard Class,Advance shipping,65,201,0.0,0.0,201.0,0.0,0.0,2.5074626865671643,4.0,-1.492537313432836,36547.010364649956,1952.2799959420013
2015-09,Europe,Southern Europe,Italia,Standard Class,Shipping on time,21,55,0.0,55.0,0.0,0.0,0.0,4.0,4.0,0.0,9321.590074450001,2361.8799948749997
2016-10,Europe,Eastern Europe,Polonia,Standard Class,Advance shipping,7,23,0.0,0.0,23.0,0.0,0.0,2.347826086956522,4.0,-1.6521739130434783,4276.4400368100005,860.369993655
2017-12,Pacific Asia,Southeast Asia,Indonesia,Standard Class,Advance shipping,79,79,0.0,0.0,79.0,0.0,0.0,2.4683544303797467,4.0,-1.5316455696202531,15516.520099623998,1441.200003371
2017-12,Pacific Asia,Oceania,Australia,Same Day,Shipping on time,12,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,876.92999171,229.870000928
2016-02,Pacific Asia,Oceania,Australia,Second Class,Late delivery,56,177,177.0,0.0,0.0,0.0,1.0,4.440677966101695,2.0,2.440677966101695,30055.70028911997,5373.470019402003
2016-04,USCA,US Center,Estados Unidos,Second Class,Late delivery,67,196,196.0,0.0,0.0,0.0,1.0,4.596938775510204,2.0,2.5969387755102042,34867.07032596995,6408.989955756001
2016-10,Africa,Southern Africa,SudAfrica,Standard Class,Advance shipping,18,57,0.0,0.0,57.0,0.0,0.0,2.3859649122807016,4.0,-1.6140350877192982,10807.850071119998,757.4399437199997
2015-06,Europe,Northern Europe,Reino Unido,Second Class,Late delivery,34,83,83.0,0.0,0.0,0.0,1.0,4.457831325301205,2.0,2.4578313253012047,15232.870216419995,1776.1100485919992
2015-10,Europe,Northern Europe,Reino Unido,Second Class,Shipping on time,10,29,0.0,29.0,0.0,0.0,0.0,2.0,2.0,0.0,5284.210041019998,837.780008287
2015-07,Europe,Western Europe,Austria,Standard Class,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,2.0,4.0,-2.0,481.480011,-5.949989300000013
2016-03,Pacific Asia,Oceania,Australia,Standard Class,Shipping canceled,12,34,0.0,0.0,0.0,34.0,0.0,3.323529411764706,4.0,-0.6764705882352942,5530.650066270001,585.6999984040001
2016-05,USCA,East of USA,Estados Unidos,Standard Class,Late delivery,113,330,330.0,0.0,0.0,0.0,1.0,5.503030303030303,4.0,1.503030303030303,54721.32065235994,7716.049989273001
2016-04,USCA,South of  USA,Estados Unidos,Standard Class,Late delivery,49,135,135.0,0.0,0.0,0.0,1.0,5.45925925925926,4.0,1.4592592592592593,26906.00033749999,4146.160035549001
2016-04,USCA,East of USA,Estados Unidos,Standard Class,Advance shipping,104,333,0.0,0.0,333.0,0.0,0.0,2.5945945945945947,4.0,-1.4054054054054055,61360.37078309001,10594.389998072997
2016-10,USCA,Canada,Canada,Standard Class,Advance shipping,15,54,0.0,0.0,54.0,0.0,0.0,2.6481481481481484,4.0,-1.3518518518518519,10265.560085459998,971.6699777110001
2016-08,USCA,East of USA,Estados Unidos,Standard Class,Advance shipping,98,325,0.0,0.0,325.0,0.0,0.0,2.5353846153846153,4.0,-1.4646153846153847,59903.650724459985,9235.350024466006
2016-04,USCA,US Center,Estados Unidos,Standard Class,Shipping on time,44,125,0.0,125.0,0.0,0.0,0.0,4.0,4.0,0.0,23959.73040223999,2877.81996224
2016-06,USCA,South of  USA,Estados Unidos,Standard Class,Shipping on time,27,74,0.0,74.0,0.0,0.0,0.0,4.0,4.0,0.0,13866.45017082,3129.530023879
2016-07,USCA,US Center,Estados Unidos,Standard Class,Advance shipping,90,243,0.0,0.0,243.0,0.0,0.0,2.54320987654321,4.0,-1.4567901234567902,42448.460386329956,5561.990010805001
2017-08,Europe,Southern Europe,Italia,First Class,Late delivery,13,43,43.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,7789.7501086799975,2237.470000519
2016-12,Europe,Eastern Europe,Ucrania,Standard Class,Late delivery,8,17,17.0,0.0,0.0,0.0,1.0,5.352941176470588,4.0,1.3529411764705883,3294.93002318,-60.510026967000044
2015-10,Europe,Northern Europe,Noruega,Standard Class,Late delivery,5,15,15.0,0.0,0.0,0.0,1.0,5.266666666666667,4.0,1.2666666666666666,3061.5000228000004,695.3300049289999
2015-07,Europe,Southern Europe,Italia,Standard Class,Late delivery,25,71,71.0,0.0,0.0,0.0,1.0,5.52112676056338,4.0,1.5211267605633803,12773.630161209998,1809.7899990289995
2015-12,Pacific Asia,Southeast Asia,Singapur,Standard Class,Advance shipping,6,22,0.0,0.0,22.0,0.0,0.0,2.6363636363636362,4.0,-1.3636363636363635,3972.2800542299988,767.270002809
2016-02,Pacific Asia,Southeast Asia,Tailandia,Standard Class,Shipping on time,7,23,0.0,23.0,0.0,0.0,0.0,4.0,4.0,0.0,4038.130035180001,-265.30997743600034
2017-11,Pacific Asia,Southeast Asia,Indonesia,Standard Class,Advance shipping,36,36,0.0,0.0,36.0,0.0,0.0,2.4444444444444446,4.0,-1.5555555555555556,9341.659988350002,1257.4100157139999
2016-07,USCA,South of  USA,Estados Unidos,Standard Class,Shipping on time,34,111,0.0,111.0,0.0,0.0,0.0,4.0,4.0,0.0,20294.22021495,2134.109975408
2016-12,Africa,East Africa,Somalia,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,3.0,4.0,-1.0,598.7300033600001,67.16999431
2017-03,LATAM,Central America,Nicaragua,Standard Class,Advance shipping,21,72,0.0,0.0,72.0,0.0,0.0,2.513888888888889,4.0,-1.4861111111111112,12795.490220839994,3243.1100252829997
2017-02,LATAM,South America,Argentina,Second Class,Late delivery,12,34,34.0,0.0,0.0,0.0,1.0,4.823529411764706,2.0,2.823529411764706,5840.5501043,1503.5199911570003
2016-12,Africa,West Africa,Nigeria,First Class,Late delivery,17,54,54.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,9375.510095549997,1186.6499949749998
2016-12,Africa,Central Africa,Angola,Second Class,Late delivery,5,11,11.0,0.0,0.0,0.0,1.0,4.545454545454546,2.0,2.5454545454545454,2184.43001553,-64.88997072000006
2016-08,USCA,US Center,Estados Unidos,Standard Class,Shipping on time,39,134,0.0,134.0,0.0,0.0,0.0,4.0,4.0,0.0,22228.270300000004,2806.419960842
2016-08,USCA,South of  USA,Estados Unidos,Standard Class,Advance shipping,53,164,0.0,0.0,164.0,0.0,0.0,2.524390243902439,4.0,-1.475609756097561,27002.480285510002,559.0199663310001
