customer_key,customer_id,customer_segment,customer_city,customer_country,customer_state,customer_zipcode,customer_latitude,customer_longitude
7319,7319,Corporate,Caguas,Puerto Rico,PR,725.0,18.20472527,-66.37059021
8454,8454,Corporate,Caguas,Puerto Rico,PR,725.0,18.21845436,-66.37060547
5079,5079,Corporate,Caguas,Puerto Rico,PR,725.0,18.23934174,-66.37062073
2372,2372,Corporate,Caguas,Puerto Rico,PR,725.0,18.29404068,-66.37057495
3390,3390,Corporate,Caguas,Puerto Rico,PR,725.0,18.20269966,-66.37051392
7,7,Corporate,Caguas,Puerto Rico,PR,725.0,18.35909462,-66.07995606
4887,4887,Corporate,Caguas,Puerto Rico,PR,725.0,18.28948021,-66.37055969
2556,2556,Corporate,Caguas,Puerto Rico,PR,725.0,18.28329086,-66.37055206
1195,1195,Corporate,Caguas,Puerto Rico,PR,725.0,18.26040649,-66.37059784
5628,5628,Corporate,Caguas,Puerto Rico,PR,725.0,18.20601082,-66.37050629
272,272,Corporate,Caguas,Puerto Rico,PR,725.0,18.3590107,-66.07817078
516,516,Corporate,Caguas,Puerto Rico,PR,725.0,18.22757721,-66.0437088
3301,3301,Corporate,Caguas,Puerto Rico,PR,725.0,18.26398468,-66.37052155
7301,7301,Corporate,Caguas,Puerto Rico,PR,725.0,18.22719383,-66.37050629
2747,2747,Corporate,Caguas,Puerto Rico,PR,725.0,18.27638054,-66.37063599
5759,5759,Corporate,Caguas,Puerto Rico,PR,725.0,18.24570465,-66.37058258
12329,12329,Corporate,Caguas,Puerto Rico,PR,725.0,18.29232216,-66.37059021
11869,11869,Corporate,Caguas,Puerto Rico,PR,725.0,18.26691246,-66.37051392
4179,4179,Corporate,Caguas,Puerto Rico,PR,725.0,18.29218674,-66.37062073
11161,11161,Corporate,Caguas,Puerto Rico,PR,725.0,18.23846626,-66.37058258
4821,4821,Corporate,Caguas,Puerto Rico,PR,725.0,18.28544426,-66.37059021
5419,5419,Corporate,Caguas,Puerto Rico,PR,725.0,18.27792168,-66.37054443
10711,10711,Corporate,Caguas,Puerto Rico,PR,725.0,18.27758026,-66.37062073
7188,7188,Corporate,Caguas,Puerto Rico,PR,725.0,18.26233482,-66.37052155
4748,4748,Corporate,Caguas,Puerto Rico,PR,725.0,18.28160095,-66.37062836
12699,12699,Corporate,Caguas,Puerto Rico,PR,725.0,18.28174782,-66.03704834
12731,12731,Corporate,Caguas,Puerto Rico,PR,725.0,18.28311157,-66.03705597
12511,12511,Corporate,Caguas,Puerto Rico,PR,725.0,18.28362656,-66.37051392
12689,12689,Corporate,Caguas,Puerto Rico,PR,725.0,18.23062325,-66.0370636
15104,15104,Corporate,Caguas,Puerto Rico,PR,725.0,18.26408196,-66.0370636
15014,15014,Corporate,Caguas,Puerto Rico,PR,725.0,18.22821617,-66.03705597
15048,15048,Corporate,Caguas,Puerto Rico,PR,725.0,18.24975777,-66.0370636
14990,14990,Corporate,Caguas,Puerto Rico,PR,725.0,18.25440979,-66.03705597
12840,12840,Corporate,Caguas,Puerto Rico,PR,725.0,18.22909927,-66.03705597
12947,12947,Corporate,Caguas,Puerto Rico,PR,725.0,18.23880768,-66.0370636
15129,15129,Corporate,Caguas,Puerto Rico,PR,725.0,18.21880722,-66.03705597
13231,13231,Corporate,Caguas,Puerto Rico,PR,725.0,18.29385757,-66.03705597
8089,8089,Corporate,Caguas,Puerto Rico,PR,725.0,18.20344734,-66.37060547
12816,12816,Corporate,Caguas,Puerto Rico,PR,725.0,18.2650528,-66.03704834
6300,6300,Corporate,Caguas,Puerto Rico,PR,725.0,18.29285431,-66.37059021
14910,14910,Corporate,Caguas,Puerto Rico,PR,725.0,18.2936821,-66.0370636
13622,13622,Corporate,Caguas,Puerto Rico,PR,725.0,18.21639824,-66.0370636
9142,9142,Corporate,Caguas,Puerto Rico,PR,725.0,18.29785919,-66.3706131
11156,11156,Corporate,Caguas,Puerto Rico,PR,725.0,18.23348999,-66.37054443
7793,7793,Corporate,Caguas,Puerto Rico,PR,725.0,18.21401215,-66.37054443
7527,7527,Corporate,Caguas,Puerto Rico,PR,725.0,18.2885437,-66.37052155
2417,2417,Corporate,Caguas,Puerto Rico,PR,725.0,18.20726204,-66.3705368
13629,13629,Corporate,Caguas,Puerto Rico,PR,725.0,18.203722,-66.0370636
5468,5468,Corporate,Caguas,Puerto Rico,PR,725.0,18.23109245,-66.37057495
2181,2181,Corporate,Caguas,Puerto Rico,PR,725.0,18.23473167,-66.37063599
6711,6711,Corporate,Yauco,Puerto Rico,PR,698.0,18.03334045,-66.85192108
1135,1135,Corporate,Caguas,Puerto Rico,PR,725.0,18.23737335,-66.37059784
7557,7557,Corporate,Caguas,Puerto Rico,PR,725.0,18.25714111,-66.37050629
7489,7489,Corporate,Caguas,Puerto Rico,PR,725.0,18.27067375,-66.37055969
6289,6289,Corporate,Caguas,Puerto Rico,PR,725.0,18.23010063,-66.37057495
9741,9741,Corporate,Caguas,Puerto Rico,PR,725.0,18.25760841,-66.37052155
9376,9376,Corporate,Caguas,Puerto Rico,PR,725.0,18.27402878,-66.37052155
2318,2318,Corporate,Caguas,Puerto Rico,PR,725.0,18.2918663,-66.3705368
8323,8323,Corporate,Caguas,Puerto Rico,PR,725.0,18.21354866,-66.37062073
463,463,Corporate,Caguas,Puerto Rico,PR,725.0,18.22563362,-66.04745483
819,819,Corporate,Carolina,Puerto Rico,PR,983.0,18.44416428,-66.35340118
7731,7731,Corporate,Caguas,Puerto Rico,PR,725.0,18.25471306,-66.37059784
3158,3158,Corporate,Caguas,Puerto Rico,PR,725.0,18.2078228,-66.37058258
12049,12049,Corporate,Caguas,Puerto Rico,PR,725.0,18.26475143,-66.37057495
2185,2185,Corporate,Caguas,Puerto Rico,PR,725.0,18.21661186,-66.37054443
3255,3255,Corporate,Caguas,Puerto Rico,PR,725.0,18.25620651,-66.37058258
2751,2751,Corporate,Caguas,Puerto Rico,PR,725.0,18.26366234,-66.37052918
9228,9228,Corporate,Caguas,Puerto Rico,PR,725.0,18.26680565,-66.37059784
6596,6596,Corporate,Caguas,Puerto Rico,PR,725.0,18.26997948,-66.3706131
6991,6991,Corporate,Caguas,Puerto Rico,PR,725.0,18.29064369,-66.37059784
2190,2190,Corporate,Caguas,Puerto Rico,PR,725.0,18.22847748,-66.37058258
4869,4869,Corporate,Caguas,Puerto Rico,PR,725.0,18.21053505,-66.37051392
9565,9565,Corporate,Caguas,Puerto Rico,PR,725.0,18.26172447,-66.37058258
8553,8553,Corporate,Caguas,Puerto Rico,PR,725.0,18.26452065,-66.37049866
9881,9881,Corporate,Caguas,Puerto Rico,PR,725.0,18.28910065,-66.37062073
2025,2025,Corporate,Caguas,Puerto Rico,PR,725.0,18.29104614,-66.37060547
3731,3731,Corporate,Caguas,Puerto Rico,PR,725.0,18.20736504,-66.3705368
6559,6559,Corporate,San Sebastian,Puerto Rico,PR,685.0,18.33710861,-66.99221802
9016,9016,Corporate,Caguas,Puerto Rico,PR,725.0,18.25025368,-66.37062073
9799,9799,Corporate,Caguas,Puerto Rico,PR,725.0,18.26454926,-66.3706131
5862,5862,Corporate,Caguas,Puerto Rico,PR,725.0,18.24481773,-66.37062073
1156,1156,Corporate,Caguas,Puerto Rico,PR,725.0,18.22447014,-66.37052155
1606,1606,Corporate,Caguas,Puerto Rico,PR,725.0,18.21065521,-66.37059784
1715,1715,Corporate,Caguas,Puerto Rico,PR,725.0,18.20661545,-66.37055969
3277,3277,Corporate,Caguas,Puerto Rico,PR,725.0,18.24525452,-66.37057495
5220,5220,Corporate,Caguas,Puerto Rico,PR,725.0,18.20843124,-66.37051392
2764,2764,Corporate,Caguas,Puerto Rico,PR,725.0,18.26801682,-66.37057495
5811,5811,Corporate,Caguas,Puerto Rico,PR,725.0,18.23792267,-66.3706131
2490,2490,Corporate,Caguas,Puerto Rico,PR,725.0,18.26098633,-66.3705368
3667,3667,Corporate,Caguas,Puerto Rico,PR,725.0,18.25724983,-66.37059784
8691,8691,Corporate,Guaynabo,Puerto Rico,PR,969.0,18.37199974,-66.09887695
12015,12015,Corporate,Caguas,Puerto Rico,PR,725.0,18.28021622,-66.37051392
11995,11995,Corporate,Caguas,Puerto Rico,PR,725.0,18.23073196,-66.37052918
10430,10430,Corporate,Caguas,Puerto Rico,PR,725.0,18.2033329,-66.37055969
18241,18241,Corporate,Caguas,Puerto Rico,PR,725.0,18.23683739,-66.0370636
18185,18185,Corporate,Caguas,Puerto Rico,PR,725.0,18.2124424,-66.0370636
18239,18239,Corporate,Caguas,Puerto Rico,PR,725.0,18.2693367,-66.0370636
18093,18093,Corporate,Caguas,Puerto Rico,PR,725.0,18.21588898,-66.03705597
18073,18073,Corporate,Caguas,Puerto Rico,PR,725.0,18.20862198,-66.03705597
18127,18127,Corporate,Caguas,Puerto Rico,PR,725.0,18.22683716,-66.03705597
18159,18159,Corporate,Caguas,Puerto Rico,PR,725.0,18.24275208,-66.0370636
17899,17899,Corporate,Caguas,Puerto Rico,PR,725.0,18.23032951,-66.03705597
19178,19178,Corporate,Caguas,Puerto Rico,PR,725.0,18.2070694,-66.03705597
16464,16464,Corporate,Caguas,Puerto Rico,PR,725.0,18.28147125,-66.03705597
16607,16607,Corporate,Caguas,Puerto Rico,PR,725.0,18.29938507,-66.03705597
19049,19049,Corporate,Caguas,Puerto Rico,PR,725.0,18.24252319,-66.03705597
16408,16408,Corporate,Caguas,Puerto Rico,PR,725.0,18.20343208,-66.0370636
16534,16534,Corporate,Caguas,Puerto Rico,PR,725.0,18.22307205,-66.03704834
16387,16387,Corporate,Caguas,Puerto Rico,PR,725.0,18.24835777,-66.03705597
16419,16419,Corporate,Caguas,Puerto Rico,PR,725.0,18.2451191,-66.03705597
19184,19184,Corporate,Caguas,Puerto Rico,PR,725.0,18.23828888,-66.03704834
19056,19056,Corporate,Caguas,Puerto Rico,PR,725.0,18.23806381,-66.03705597
16612,16612,Corporate,Caguas,Puerto Rico,PR,725.0,18.20061302,-66.0370636
15844,15844,Corporate,Caguas,Puerto Rico,PR,725.0,18.21273232,-66.03704834
18753,18753,Corporate,Humacao,Puerto Rico,PR,791.0,18.1501503,-65.82595062
18752,18752,Corporate,Caguas,Puerto Rico,PR,725.0,18.26342201,-66.0370636
15823,15823,Corporate,Caguas,Puerto Rico,PR,725.0,18.27091217,-66.03704834
18823,18823,Corporate,Caguas,Puerto Rico,PR,725.0,18.28411675,-66.0370636
15857,15857,Corporate,Caguas,Puerto Rico,PR,725.0,18.24298096,-66.03705597
18857,18857,Corporate,Caguas,Puerto Rico,PR,725.0,18.20243645,-66.03705597
15873,15873,Corporate,Caguas,Puerto Rico,PR,725.0,18.22213554,-66.0370636
15837,15837,Corporate,Caguas,Puerto Rico,PR,725.0,18.20553207,-66.03705597
18800,18800,Corporate,San Sebastian,Puerto Rico,PR,685.0,18.33710861,-66.99221802
15833,15833,Corporate,Caguas,Puerto Rico,PR,725.0,18.2122097,-66.03705597
15902,15902,Corporate,Caguas,Puerto Rico,PR,725.0,18.24816704,-66.03705597
5596,5596,Corporate,Caguas,Puerto Rico,PR,725.0,18.2517128,-66.37050629
10471,10471,Corporate,Caguas,Puerto Rico,PR,725.0,18.24010468,-66.3706131
10798,10798,Corporate,Caguas,Puerto Rico,PR,725.0,18.21537209,-66.37062073
11404,11404,Corporate,Caguas,Puerto Rico,PR,725.0,18.23285484,-66.3705368
20662,20662,Corporate,Caguas,Puerto Rico,PR,725.0,18.25317383,-66.03705597
16093,16093,Corporate,Caguas,Puerto Rico,PR,725.0,18.28186035,-66.03704834
16057,16057,Corporate,Caguas,Puerto Rico,PR,725.0,18.2633915,-66.03704834
533,533,Corporate,Caguas,Puerto Rico,PR,725.0,18.22757721,-66.04453278
7280,7280,Corporate,Caguas,Puerto Rico,PR,725.0,18.25657845,-66.37057495
17666,17666,Corporate,Caguas,Puerto Rico,PR,725.0,18.28247833,-66.03705597
2224,2224,Corporate,Caguas,Puerto Rico,PR,725.0,18.2599659,-66.37059021
5853,5853,Corporate,Caguas,Puerto Rico,PR,725.0,18.26247215,-66.37052155
5706,5706,Corporate,Caguas,Puerto Rico,PR,725.0,18.23235893,-66.3706131
8546,8546,Corporate,Caguas,Puerto Rico,PR,725.0,18.2687645,-66.37056732
16072,16072,Corporate,Caguas,Puerto Rico,PR,725.0,18.27755356,-66.0370636
1190,1190,Corporate,Caguas,Puerto Rico,PR,725.0,18.27370834,-66.37050629
11530,11530,Corporate,Caguas,Puerto Rico,PR,725.0,18.23488808,-66.37058258
20513,20513,Corporate,Caguas,Puerto Rico,PR,725.0,18.26966095,-66.03705597
18494,18494,Corporate,Caguas,Puerto Rico,PR,725.0,18.25928116,-66.03705597
398,398,Corporate,Caguas,Puerto Rico,PR,725.0,18.24754715,-66.02534485
17937,17937,Corporate,Caguas,Puerto Rico,PR,725.0,18.29643822,-66.03704834
20691,20691,Corporate,Caguas,Puerto Rico,PR,725.0,18.27622604,-66.03705597
8309,8309,Corporate,Caguas,Puerto Rico,PR,725.0,18.20601082,-66.37055206
20618,20618,Corporate,Caguas,Puerto Rico,PR,725.0,18.21725464,-66.0370636
17952,17952,Corporate,Caguas,Puerto Rico,PR,725.0,18.2568779,-66.0370636
2668,2668,Corporate,Caguas,Puerto Rico,PR,725.0,18.21902275,-66.3706131
8095,8095,Corporate,Caguas,Puerto Rico,PR,725.0,18.23007774,-66.37055206
20401,20401,Corporate,Caguas,Puerto Rico,PR,725.0,18.21905899,-66.03705597
17988,17988,Corporate,Caguas,Puerto Rico,PR,725.0,18.20093918,-66.0370636
17425,17425,Corporate,Caguas,Puerto Rico,PR,725.0,18.24306297,-66.03705597
2576,2576,Corporate,Caguas,Puerto Rico,PR,725.0,18.29754448,-66.37051392
20579,20579,Corporate,Caguas,Puerto Rico,PR,725.0,18.26828575,-66.03705597
10608,10608,Corporate,Caguas,Puerto Rico,PR,725.0,18.27859879,-66.37058258
18001,18001,Corporate,Caguas,Puerto Rico,PR,725.0,18.25300026,-66.03705597
1375,1375,Corporate,Caguas,Puerto Rico,PR,725.0,18.21259308,-66.37060547
6783,6783,Corporate,Caguas,Puerto Rico,PR,725.0,18.25708962,-66.3706131
18520,18520,Corporate,Caguas,Puerto Rico,PR,725.0,18.23527527,-66.0370636
17348,17348,Corporate,Caguas,Puerto Rico,PR,725.0,18.24101257,-66.03705597
16061,16061,Corporate,Caguas,Puerto Rico,PR,725.0,18.26565743,-66.0370636
20736,20736,Corporate,Caguas,Puerto Rico,PR,725.0,18.22490311,-66.03705597
20591,20591,Corporate,Caguas,Puerto Rico,PR,725.0,18.25016022,-66.03705597
10399,10399,Corporate,Caguas,Puerto Rico,PR,725.0,18.22053528,-66.37055969
6188,6188,Corporate,Caguas,Puerto Rico,PR,725.0,18.2053566,-66.37057495
15610,15610,Corporate,Caguas,Puerto Rico,PR,725.0,18.22040558,-66.0370636
15501,15501,Corporate,Caguas,Puerto Rico,PR,725.0,18.26877976,-66.0370636
15481,15481,Corporate,Caguas,Puerto Rico,PR,725.0,18.25166512,-66.0370636
15479,15479,Corporate,Caguas,Puerto Rico,PR,725.0,18.28432846,-66.0370636
18713,18713,Corporate,Caguas,Puerto Rico,PR,725.0,18.25432015,-66.03705597
15317,15317,Corporate,Caguas,Puerto Rico,PR,725.0,18.21577263,-66.03705597
1818,1818,Corporate,Caguas,Puerto Rico,PR,725.0,18.24599266,-66.37062836
15476,15476,Corporate,Caguas,Puerto Rico,PR,725.0,18.27952194,-66.03705597
15601,15601,Corporate,Caguas,Puerto Rico,PR,725.0,18.25496674,-66.03705597
18672,18672,Corporate,Caguas,Puerto Rico,PR,725.0,18.28862,-66.03705597
15418,15418,Corporate,Caguas,Puerto Rico,PR,725.0,18.22898102,-66.0370636
18687,18687,Corporate,Caguas,Puerto Rico,PR,725.0,18.21885109,-66.03705597
5262,5262,Corporate,Caguas,Puerto Rico,PR,725.0,18.29336166,-66.37059021
6671,6671,Corporate,Caguas,Puerto Rico,PR,725.0,18.29078484,-66.37057495
10525,10525,Corporate,Caguas,Puerto Rico,PR,725.0,18.23414803,-66.37059021
4967,4967,Corporate,Caguas,Puerto Rico,PR,725.0,18.29861069,-66.3706131
12406,12406,Corporate,Caguas,Puerto Rico,PR,725.0,18.21502495,-66.37058258
5155,5155,Corporate,Caguas,Puerto Rico,PR,725.0,18.24148941,-66.37060547
11408,11408,Corporate,Caguas,Puerto Rico,PR,725.0,18.29603386,-66.37052155
12047,12047,Corporate,Caguas,Puerto Rico,PR,725.0,18.28306961,-66.37052918
8450,8450,Corporate,Caguas,Puerto Rico,PR,725.0,18.23187256,-66.37055206
3614,3614,Corporate,Caguas,Puerto Rico,PR,725.0,18.27641678,-66.37058258
1384,1384,Corporate,Caguas,Puerto Rico,PR,725.0,18.2203598,-66.37060547
7237,7237,Corporate,Caguas,Puerto Rico,PR,725.0,18.26735878,-66.37063599
7217,7217,Corporate,Caguas,Puerto Rico,PR,725.0,18.29942322,-66.3705368
12208,12208,Corporate,Caguas,Puerto Rico,PR,725.0,18.22877502,-66.37062073
9469,9469,Corporate,Caguas,Puerto Rico,PR,725.0,18.28033638,-66.37052155
17563,17563,Corporate,Caguas,Puerto Rico,PR,725.0,18.21421242,-66.03705597
19829,19829,Corporate,Caguas,Puerto Rico,PR,725.0,18.24583244,-66.0370636
19792,19792,Corporate,Caguas,Puerto Rico,PR,725.0,18.21018028,-66.03705597
17135,17135,Corporate,Caguas,Puerto Rico,PR,725.0,18.22770691,-66.03704834
17781,17781,Corporate,Caguas,Puerto Rico,PR,725.0,18.29286385,-66.0370636
18945,18945,Corporate,Caguas,Puerto Rico,PR,725.0,18.20221329,-66.03705597
19952,19952,Corporate,Caguas,Puerto Rico,PR,725.0,18.23384476,-66.03705597
16113,16113,Corporate,Caguas,Puerto Rico,PR,725.0,18.2024498,-66.03705597
20023,20023,Corporate,Caguas,Puerto Rico,PR,725.0,18.269907,-66.0370636
17815,17815,Corporate,Caguas,Puerto Rico,PR,725.0,18.21728134,-66.03705597
20363,20363,Corporate,Caguas,Puerto Rico,PR,725.0,18.22114563,-66.0370636
18606,18606,Corporate,Caguas,Puerto Rico,PR,725.0,18.24552536,-66.03705597
15171,15171,Corporate,Caguas,Puerto Rico,PR,725.0,18.24676895,-66.0370636
20182,20182,Corporate,Caguas,Puerto Rico,PR,725.0,18.21426773,-66.03705597
15260,15260,Corporate,Caguas,Puerto Rico,PR,725.0,18.25341225,-66.03705597
15277,15277,Corporate,Caguas,Puerto Rico,PR,725.0,18.20666885,-66.0370636
16125,16125,Corporate,San Juan,Puerto Rico,PR,921.0,38.10029221,-107.9681396
15151,15151,Corporate,Caguas,Puerto Rico,PR,725.0,18.28768539,-66.03704834
17092,17092,Corporate,Caguas,Puerto Rico,PR,725.0,18.2420578,-66.0370636
18583,18583,Corporate,Caguas,Puerto Rico,PR,725.0,18.2513485,-66.0370636
18529,18529,Corporate,Toa Baja,Puerto Rico,PR,949.0,18.44488907,-66.17352295
20286,20286,Corporate,Caguas,Puerto Rico,PR,725.0,18.26678658,-66.03705597
20196,20196,Corporate,Caguas,Puerto Rico,PR,725.0,18.25585556,-66.0370636
16266,16266,Corporate,Caguas,Puerto Rico,PR,725.0,18.22608757,-66.03704834
17753,17753,Corporate,Caguas,Puerto Rico,PR,725.0,18.22999191,-66.03705597
16337,16337,Corporate,Caguas,Puerto Rico,PR,725.0,18.22731781,-66.03705597
20356,20356,Corporate,Caguas,Puerto Rico,PR,725.0,18.24811363,-66.0370636
16317,16317,Corporate,Caguas,Puerto Rico,PR,725.0,18.27400208,-66.03705597
17050,17050,Corporate,Caguas,Puerto Rico,PR,725.0,18.24119949,-66.03705597
17032,17032,Corporate,Caguas,Puerto Rico,PR,725.0,18.22680283,-66.0370636
17876,17876,Corporate,Caguas,Puerto Rico,PR,725.0,18.24403763,-66.03705597
17229,17229,Corporate,Caguas,Puerto Rico,PR,725.0,18.25817871,-66.03705597
15252,15252,Corporate,Caguas,Puerto Rico,PR,725.0,18.27086258,-66.0370636
16315,16315,Corporate,Caguas,Puerto Rico,PR,725.0,18.24294472,-66.03704834
18271,18271,Corporate,Caguas,Puerto Rico,PR,725.0,18.28561401,-66.0370636
17686,17686,Corporate,Caguas,Puerto Rico,PR,725.0,18.28820419,-66.03705597
15994,15994,Corporate,Caguas,Puerto Rico,PR,725.0,18.29741478,-66.03705597
6382,6382,Corporate,Caguas,Puerto Rico,PR,725.0,18.20876885,-66.3705368
20629,20629,Corporate,Caguas,Puerto Rico,PR,725.0,18.29644966,-66.0370636
15519,15519,Corporate,Caguas,Puerto Rico,PR,725.0,18.22443962,-66.03705597
18660,18660,Corporate,Caguas,Puerto Rico,PR,725.0,18.24549294,-66.03705597
18728,18728,Corporate,Caguas,Puerto Rico,PR,725.0,18.29422379,-66.03705597
15397,15397,Corporate,Caguas,Puerto Rico,PR,725.0,18.27260971,-66.03705597
17173,17173,Corporate,Caguas,Puerto Rico,PR,725.0,18.25918579,-66.03705597
19918,19918,Corporate,Caguas,Puerto Rico,PR,725.0,18.29086685,-66.03704834
16111,16111,Corporate,Caguas,Puerto Rico,PR,725.0,18.29604149,-66.03705597
20250,20250,Corporate,Caguas,Puerto Rico,PR,725.0,18.29046631,-66.0370636
12327,12327,Corporate,Caguas,Puerto Rico,PR,725.0,18.25216675,-66.37060547
6627,6627,Corporate,Aguadilla,Puerto Rico,PR,603.0,18.44935989,-67.15180206
788,788,Corporate,Caguas,Puerto Rico,PR,725.0,18.2275734,-66.04399109
6437,6437,Corporate,Caguas,Puerto Rico,PR,725.0,18.21940804,-66.37057495
4315,4315,Corporate,Caguas,Puerto Rico,PR,725.0,18.26679421,-66.37050629
5508,5508,Corporate,Caguas,Puerto Rico,PR,725.0,18.29823875,-66.37051392
4773,4773,Corporate,Caguas,Puerto Rico,PR,725.0,18.24594116,-66.37058258
9158,9158,Corporate,Caguas,Puerto Rico,PR,725.0,18.22843552,-66.37052155
11003,11003,Corporate,Caguas,Puerto Rico,PR,725.0,18.29699707,-66.37054443
11365,11365,Corporate,Caguas,Puerto Rico,PR,725.0,18.28461838,-66.37059021
11445,11445,Corporate,Caguas,Puerto Rico,PR,725.0,18.22628784,-66.37050629
916,916,Corporate,Caguas,Puerto Rico,PR,725.0,18.22366333,-66.04723358
11607,11607,Corporate,Caguas,Puerto Rico,PR,725.0,18.29012871,-66.3706131
2612,2612,Corporate,Caguas,Puerto Rico,PR,725.0,18.28211212,-66.37058258
7962,7962,Corporate,Caguas,Puerto Rico,PR,725.0,18.28056526,-66.3706131
2935,2935,Consumer,Knoxville,EE. UU.,TN,37922.0,35.81311417,-84.17388916
13602,13602,Consumer,Las Vegas,EE. UU.,NV,89117.0,36.13650131,-115.2918472
4797,4797,Consumer,Pomona,EE. UU.,CA,91767.0,34.50635147,-117.6357422
11473,11473,Consumer,Elmhurst,EE. UU.,IL,60126.0,41.90410233,-87.93784332
5773,5773,Consumer,Jacksonville,EE. UU.,FL,32225.0,30.35342217,-81.51309204
12589,12589,Consumer,Hollywood,EE. UU.,FL,33021.0,26.03257561,-80.18391419
12917,12917,Consumer,Los Angeles,EE. UU.,CA,90024.0,34.06435013,-118.437088
50,50,Consumer,San Bernardino,EE. UU.,CA,92410.0,33.61837387,-117.1344681
966,966,Consumer,Los Angeles,EE. UU.,CA,90043.0,33.98243713,-118.3332748
7817,7817,Consumer,West Lafayette,EE. UU.,IN,47906.0,40.44585037,-87.07691956
7102,7102,Consumer,Staten Island,EE. UU.,NY,10314.0,40.58441544,-74.15991974
1508,1508,Consumer,Brooklyn,EE. UU.,NY,11220.0,40.6416893,-74.01692963
5457,5457,Consumer,Mesa,EE. UU.,AZ,85204.0,33.41001129,-111.7717972
10418,10418,Consumer,Brooklyn,EE. UU.,NY,11209.0,40.61923981,-74.03337097
11710,11710,Consumer,Hawthorne,EE. UU.,CA,90250.0,33.91221619,-118.3525696
1750,1750,Consumer,La Mesa,EE. UU.,CA,91941.0,32.76065064,-117.0166702
7642,7642,Consumer,San Jose,EE. UU.,CA,95124.0,37.26665497,-121.9148026
6441,6441,Consumer,Metairie,EE. UU.,LA,70003.0,30.0085144,-90.1476059
12421,12421,Consumer,Middletown,EE. UU.,CT,6457.0,41.55907822,-72.65383911
560,560,Consumer,Richmond,EE. UU.,VA,23223.0,37.54056931,-77.41202545
8441,8441,Consumer,North Hollywood,EE. UU.,CA,91605.0,34.17395783,-118.3494263
7429,7429,Consumer,Houston,EE. UU.,TX,77081.0,29.82908249,-95.26997376
7040,7040,Consumer,Pompano Beach,EE. UU.,FL,33063.0,26.23789978,-80.22627258
6933,6933,Consumer,Taylor,EE. UU.,MI,48180.0,44.71694946,-84.04858398
141,141,Consumer,Brooklyn,EE. UU.,NY,11203.0,32.71671677,-116.997261
5293,5293,Consumer,Sacramento,EE. UU.,CA,95823.0,38.48671341,-121.459343
10281,10281,Consumer,East Brunswick,EE. UU.,NJ,8816.0,40.41255188,-74.41832733
7205,7205,Consumer,Carrollton,EE. UU.,TX,75006.0,32.96593094,-96.84902191
420,420,Consumer,Round Rock,EE. UU.,TX,78664.0,30.48217011,-97.67556763
18053,18053,Consumer,Long Beach,EE. UU.,CA,90804.0,33.78980637,-118.1448669
18088,18088,Consumer,El Centro,EE. UU.,CA,92243.0,32.79741287,-115.5666275
18052,18052,Consumer,Dallas,EE. UU.,TX,75216.0,32.71627045,-96.76869202
16626,16626,Consumer,Woonsocket,EE. UU.,RI,2895.0,41.99478912,-71.4989624
16477,16477,Consumer,Madison,EE. UU.,WI,53704.0,43.09559631,-89.35118866
16493,16493,Consumer,Aurora,EE. UU.,CO,80011.0,39.74662018,-104.8164368
19258,19258,Consumer,Detroit,EE. UU.,MI,48224.0,42.40109634,-82.92513275
19167,19167,Consumer,Tucson,EE. UU.,AZ,85706.0,32.14844894,-110.9228516
16581,16581,Consumer,West Orange,EE. UU.,NJ,7052.0,40.79269791,-74.23181915
16508,16508,Consumer,Eugene,EE. UU.,OR,97402.0,44.04791641,-123.1409988
19219,19219,Consumer,Los Angeles,EE. UU.,CA,90044.0,33.97929382,-118.289093
16561,16561,Consumer,Meridian,EE. UU.,ID,83642.0,43.55168533,-116.3939133
15915,15915,Consumer,Brooklyn,EE. UU.,NY,11215.0,40.66889191,-73.98190308
15913,15913,Consumer,Wheeling,EE. UU.,WV,26003.0,40.0639801,-80.72141266
15697,15697,Consumer,Vacaville,EE. UU.,CA,95687.0,38.34882355,-121.9724197
15911,15911,Consumer,Augusta,EE. UU.,GA,30907.0,33.52104187,-82.04935455
18855,18855,Consumer,Silver Spring,EE. UU.,MD,20906.0,39.09303665,-77.07357788
18854,18854,Consumer,Salt Lake City,EE. UU.,UT,84118.0,40.6528244,-111.9906769
15793,15793,Consumer,Lutz,EE. UU.,FL,33549.0,28.08681297,-82.43898773
15828,15828,Consumer,Los Angeles,EE. UU.,CA,90032.0,34.0816536,-118.1783524
15738,15738,Consumer,Salem,EE. UU.,OR,97301.0,44.95619965,-123.0315933
9592,9592,Consumer,Goose Creek,EE. UU.,SC,29445.0,32.979702,-80.03579712
4347,4347,Consumer,Bakersfield,EE. UU.,CA,93304.0,35.36254501,-119.0186996
4234,4234,Consumer,Lilburn,EE. UU.,GA,30047.0,33.90219879,-84.15373993
16039,16039,Consumer,Longmont,EE. UU.,CO,80501.0,40.1901207,-105.1010666
2814,2814,Consumer,Chicago,EE. UU.,IL,60614.0,41.92521668,-87.64292145
3337,3337,Consumer,Baltimore,EE. UU.,MD,21218.0,39.32117081,-76.61475372
20461,20461,Consumer,Kent,EE. UU.,WA,98031.0,47.39371109,-122.2228317
17737,17737,Consumer,Chicago,EE. UU.,IL,60626.0,41.89651871,-87.65007019
8083,8083,Consumer,New York,EE. UU.,NY,10025.0,40.79811859,-73.96691895
